192.9554	8.6500	15.7250	-2.8500	22.7750	3.9250	-11.6750	-14.5000	-15.9500	-2.1250	2.0500	-12.8750	-0.8500	-1.3750	3.1000	-0.1250	45.0500	-2.1000	-18.7000	-6.5250	9.6750	-3.2000	-10.6750	0.2750	2.1250	
193.2959	11.4500	6.9250	0.8500	13.3500	-10.4250	-5.2500	-10.9250	-6.0750	-0.4750	-1.3000	-13.2500	-6.2750	2.0750	-3.4000	-6.0750	46.1000	-1.7750	-21.5500	-1.8250	14.4000	7.1000	-8.5500	-2.0750	0.9000	
193.6364	10.4250	-9.1000	-3.6250	45931.0000	-13.4750	4.7250	-7.7000	3.9250	-4.8250	0.3500	-1.6000	-2.9250	-4.4750	-10.4750	-8.2000	57.0500	0.7750	-17.1250	1.3750	17.5250	2.6250	-4.9250	3.1750	-3.4750	
193.9769	8.4250	-9.6250	-5.4500	13.0750	-4.5250	8.0000	0.3250	-0.3750	-12.9250	-4.4000	4.1750	9.8500	-13.3750	-7.6750	0.1750	53.1500	10.3750	-9.2250	2.1500	25.9500	-6.7250	-2.5000	0.2750	-2.3500	
194.3174	10.4250	-3.6500	-4.6250	9.7250	-2.2750	3.8500	7.3250	-3.0500	-6.6000	-3.1750	4.7000	14.4250	-16.4500	-4.6500	10.0250	39.4250	6.7250	-5.8750	0.2250	25.5250	-3.3250	-0.7000	-5.8500	-2.4250	
194.6578	13.5750	-6.2750	-3.3750	12.7250	-6.1000	7.5750	10.3250	-3.5500	6.7250	-1.4500	1.4250	12.2750	-14.3000	0.0750	5.7750	38.4500	-8.8000	-8.1750	2.7750	17.8500	2.9750	-7.6250	-1.3750	-11.1750	
194.9983	11.1750	-5.8500	-4.0500	22.6250	-4.0750	8.1500	4.6000	-6.9250	42495.0000	-11.4500	-0.2000	12.7000	-9.4000	10.6250	-1.7750	46.9500	-14.7250	-13.4250	1.4500	21.0500	3.5500	-14.0000	1.1500	-7.1750	
195.3388	14.2000	-0.7000	-5.8500	26.0000	-6.2500	2.6500	-1.3000	-4.8500	-5.3250	-8.5500	-2.2250	14.2250	-3.7250	17.6250	-2.5000	48.4500	-0.9750	-16.7000	-8.5750	25.7000	3.6250	-6.2000	-5.9000	9.4500	
195.6792	16.6250	-0.7000	-8.4000	17.4500	-13.7000	3.6000	-0.3500	-4.9000	-16.7250	-8.5250	-11.7500	8.1750	-5.5000	10.3750	-2.2000	46.4250	6.9250	-21.0000	-18.7250	18.1250	-1.3000	-2.6250	-16.7000	7.4500	
196.0197	15.8500	-2.5500	-11.7250	10.6000	-12.6250	9.6750	9.1500	-2.0750	-17.9250	-11.4500	-7.4750	3.9250	-5.8250	8.5250	0.4000	52.0500	-3.1750	-18.3000	-12.5250	17.2500	-5.1750	-8.4000	-14.2750	-0.6250	
196.3601	39.2250	19.7250	1.9500	31.7500	17.1750	25.7750	29.7500	19.9750	27546.0000	18.9750	25.3750	25.5500	15.4500	29.3750	20.9250	76.3750	12.7000	7.5750	23.3500	42.8250	19.3250	2.4000	20.1250	20.2500	
196.7005	57.8000	44.5500	15.6750	46.2000	36.9250	33.0750	35.7500	26.9000	23.2000	36.3250	42.1500	45.9750	27.6500	35.5750	32.5000	83.7750	38.2000	25.5500	43.1000	56.8000	41.0500	12.4750	40.3500	33.1000	
197.0409	38.5750	28.7000	6.9000	33.9750	8.8000	14.1000	11.7250	3.0750	1.4250	9.4500	16.5750	28.6500	16.2250	13.4500	12.4250	56.3500	30.0750	8.0500	21.5250	29.9500	28.0000	0.9750	15.4500	9.1250	
197.3814	22.8250	5.8000	-5.9500	25.5500	-6.2250	-2.2250	-8.5000	-6.7000	-15.7000	-6.9250	-4.6750	2.4750	7.1250	2.0250	4.9750	39.1250	14.3750	-7.3750	2.8750	10.5250	10.3000	-3.1750	-5.9250	-11.0500	
197.7218	25.1750	3.0750	-8.5000	19.8000	3.5250	-8.7750	-6.5000	0.3250	-8.4750	-0.8000	-7.3000	-4.7500	-1.5000	7.0250	13.9000	38.6750	8.2750	-9.5500	2.5750	45931.0000	4.4250	4.9750	-5.2500	-13.0500	
198.0621	24.6250	6.6750	-8.7250	14.9500	-1.4000	-8.6500	2.8750	-3.6750	-3.9750	2.2750	-16.4250	-0.6250	-13.3500	9.7250	14.0750	42.9750	27638.0000	-10.2750	45778.0000	7.3000	0.5000	7.7000	1.3000	-9.4250	
198.4025	21.7500	42493.0000	-9.1750	14.6000	-5.1250	-0.4250	7.6500	-8.2250	-6.9250	0.0000	-12.2250	2.1250	-14.6500	7.2250	8.9000	40.2250	12.2250	-6.0000	-1.3750	7.3000	-5.4500	3.4000	2.2250	-7.9500	
198.7429	19.9500	6.4250	-3.3750	11.6500	6.7000	9.8000	7.0250	-4.1000	-9.1500	-0.8000	6.4750	3.3000	-3.6500	2.6500	2.6000	32.7500	0.9250	-8.2750	-10.5500	3.9750	-6.6750	-0.5000	1.6250	-4.9250	
199.0833	19.0500	17.6750	-0.7750	14.3750	11.9750	16.2000	1.6000	-3.5500	-6.7250	1.3000	3.3750	27515.0000	4.1750	1.8250	-5.3000	34.7000	-4.3000	-13.0000	-10.2500	5.0250	-3.2250	-4.0250	4.1750	-1.2500	
199.4236	23.7500	11.0000	-3.0750	23.7250	0.0750	13.0250	-3.6750	-3.9250	0.1250	6.1000	-6.1250	10.6500	0.2500	4.9750	-9.7500	39.0750	4.6250	-8.4750	-4.6000	22.2500	-8.8000	-8.2500	3.1250	-5.7500	
199.7640	26.6500	-6.2250	-4.2250	23.7500	-2.7250	11.1500	-6.6000	-2.7000	-0.4000	10.4000	-6.8750	21.0000	-0.1250	27546.0000	-6.2250	47.3500	2.4250	-7.4000	-5.0000	28.2000	-15.4750	-9.9000	-0.7750	-5.5500	
200.1043	23.8500	-9.9000	-5.5750	19.2750	9.6750	14.8250	-11.4500	-1.8250	-0.0250	27454.0000	-6.6750	15.4250	1.9000	8.4000	-3.1500	50.5750	-3.1000	-17.9750	-7.2750	15.7000	-7.1500	-12.4500	-5.6500	-1.2500	
200.4446	25.2750	-4.3000	-14.0500	20.0250	17.4500	14.0500	-10.1250	2.8500	11.6500	1.6000	-4.5500	3.2000	-5.1250	10.6000	-1.2000	43.2250	5.1500	-27.5500	-0.6750	11.2000	-1.6000	-12.3750	-6.7500	-8.3000	
200.7849	27.7750	-0.5250	-19.6750	18.1750	42501.0000	4.7250	1.6500	8.7750	18.1000	14.7000	-9.0250	10.3000	-12.4250	8.2250	5.1250	44.3250	11.2750	-25.1000	3.4500	11.5250	2.5250	-8.4250	-8.3000	-8.7500	
201.1253	26.0500	6.9750	-13.6250	19.8750	-3.2500	-2.8000	6.8750	9.3250	16.0250	8.6250	-15.7000	12.0500	-10.9500	0.9250	8.3500	55.0000	42495.0000	-13.1750	-3.0500	15.4500	12.0250	-1.3000	-15.7250	3.0500	
201.4656	25.8250	18.7000	-9.8000	42513.0000	-10.6000	-0.5250	-0.8750	1.6750	7.9000	-10.4000	-15.2500	4.9000	-1.0000	-5.1250	4.9500	53.6000	-3.7750	-10.2250	-8.2250	22.4250	8.9250	11.5250	-12.6500	0.6750	
201.8058	26.6250	18.4750	-8.9750	11.3250	-16.8500	3.8000	-11.4000	-8.4250	-1.1250	-10.9250	-14.4000	2.4000	-2.4250	-10.6000	2.0000	36.8750	-9.5500	-19.0250	-13.8500	12.8250	-6.6250	27729.0000	-6.9750	-12.3750	
202.1461	28.8000	11.6250	-1.3000	-2.2750	-20.5750	14.0000	-12.5750	-5.5250	45689.0000	-0.6500	-5.3250	8.0000	-5.3750	-6.1000	8.6750	40.9000	-5.1750	-12.7000	-11.5500	12.3250	-6.2500	8.1000	-3.3500	-8.6500	
202.4864	48.9500	30.1250	24.8000	42513.0000	5.2000	38.0000	14.1750	20.7000	24.3750	26.0000	27.9750	32.6500	21.8250	21.6000	33.3000	75.2500	13.6000	17.3500	25.4000	43.9500	26.3750	26.1500	20.7250	22.5750	
202.8267	63.8250	44.0000	38.6750	60.1750	25.1750	47.3500	35.0750	34.4500	35.9250	44.9750	40.5750	44.0500	34.8250	37.0750	40.6750	87.7750	23.9500	25.2750	45.3000	56.0250	40.5000	42.5500	36.7500	41.5250	
203.1669	50.5000	25.3250	18.1750	53.2750	7.9500	28.0750	16.6750	42506.0000	17.2000	30.5250	2.9750	25.1500	8.5500	16.1500	13.2250	70.5250	10.5750	2.0250	18.7500	28.0750	18.3750	28.1500	22.6750	21.0750	
203.5072	39.4250	42504.0000	-0.9750	34.1250	-3.1500	14.0250	-1.4500	4.7000	4.7250	12.4000	-13.7750	9.2250	-4.0250	0.5500	-1.6250	59.8000	42491.0000	-10.0750	6.3750	9.1000	5.3250	45809.0000	6.8250	-4.4000	
203.8474	33.7250	17.7250	-6.3000	24.6500	-0.0250	13.5250	1.3000	7.3750	5.9750	3.6250	5.8500	0.3250	-2.5250	8.5500	0.3250	54.6250	5.9250	-14.0250	5.4250	14.4750	1.0500	-0.1500	-1.8750	-14.7000	
204.1876	28.9750	14.2500	-7.3250	22.9500	-0.7250	11.4750	7.5500	45870.0000	3.6250	3.8500	11.3500	0.1500	-7.3000	12.9000	-1.4500	48.0000	8.3750	-15.5000	-6.9250	25.5250	-1.4000	-2.2500	0.7000	-13.0000	
204.5279	35.3750	13.0500	-8.3250	27.2750	0.6250	9.0250	6.3750	2.5500	-3.0000	11.7000	7.0500	8.5250	-11.6000	3.9250	-4.8250	47.1500	5.0500	-15.3000	-10.7500	25.7500	4.0250	-10.1250	7.7750	-6.2000	
204.8681	41.0000	18.1750	-9.1500	25.0000	1.2000	3.6500	-0.6500	-3.1250	-4.4500	14.4500	5.0500	9.0250	-16.6750	-3.8500	-12.3000	49.3500	-2.6250	-12.6500	-4.4250	14.2000	3.2750	-7.8250	3.3000	-1.8500	
205.2083	36.9250	15.0250	-6.4750	20.8500	0.5500	0.6500	-8.5000	0.2250	-2.6250	7.2250	5.4000	6.1250	-15.7000	-4.8000	-12.6000	50.4000	-12.2250	-2.4000	-0.2750	10.4000	-1.5750	2.2000	0.1000	0.0000	
205.5485	32.7000	7.5750	-4.5750	15.9750	2.4000	9.0500	-12.7000	7.1500	-8.5500	2.7750	9.8500	4.5250	-6.0750	-3.2750	-4.8500	64.2250	-17.2750	0.2750	0.2250	14.7500	3.6500	3.6250	0.7000	-3.3500	
205.8886	32.7750	6.3500	-7.3750	12.9000	3.9500	8.8500	-12.1500	8.0750	-7.5250	6.2750	11.5500	5.9000	-1.6750	5.8500	-3.9250	73.2500	-12.9000	-7.0250	42492.0000	14.8250	7.8500	-2.9250	1.4000	0.6000	
206.2288	39.5250	9.4000	-9.1250	20.3000	0.9750	0.0250	-6.0750	7.9750	3.2250	8.0000	9.2750	6.9500	-9.1000	13.5750	-4.7000	67.9250	-6.0500	-8.6750	3.7250	17.9750	2.9000	-4.4250	8.4750	12.0750	
206.5690	50.1750	42500.0000	-5.5500	32.1250	-3.6250	3.0500	1.7250	7.1250	3.5500	10.4750	8.6000	5.7250	-15.7250	45931.0000	-4.7250	71.4250	-3.9500	-7.1750	1.1500	24.7750	-0.0250	4.9250	11.9750	4.3250	
206.9091	51.5000	9.2000	0.2000	29.0750	-3.7500	42492.0000	1.9250	2.8000	-1.2000	15.4000	12.0000	12.2250	-9.4000	8.0000	-6.7500	73.6000	-1.6000	-10.3250	-0.4750	26.6000	3.3500	6.8500	11.2000	-7.8500	
207.2493	44.2000	12.8500	4.1500	12.6500	-10.5250	-4.7000	0.5250	5.0500	3.4000	13.0000	7.2000	11.7000	-2.3750	7.1500	-6.1750	74.0000	-0.9500	-10.0250	-1.8500	24.6250	27426.0000	45689.0000	12.7000	-6.3750	
207.5894	39.5000	18.0750	8.2000	3.2000	-13.0500	-8.2250	0.7000	6.5250	3.6000	3.3000	-1.6000	1.1750	-5.3250	6.2750	-2.3000	74.6250	-9.0000	-12.9250	-4.2250	25.2250	-3.7250	3.9250	5.4750	-5.2500	
207.9296	40.7250	11.5500	3.3750	42493.0000	-11.2750	-6.4250	-3.1000	-3.1750	-5.5250	-7.2000	-4.6250	-1.1500	-8.0750	2.6250	0.7500	65.4000	-17.7750	-22.9250	-11.4750	26.7000	-10.5500	1.2250	-15.5250	-11.3000	
208.2697	48.4750	8.2000	-4.7000	12.5750	-7.7750	2.7750	0.5500	0.1250	-3.3000	-3.1500	-5.1500	5.7000	42491.0000	4.6750	9.9000	59.6250	-8.6500	-18.0000	-17.0000	27.1250	-6.8500	3.9250	-24.2750	-10.8500	
208.6098	78.1500	33.0250	15.7000	39.8500	19.9750	24.8750	27.7250	32.3000	42513.0000	29.3750	19.0250	25.7750	29.8500	28.1250	37.8500	88.3250	42513.0000	12.6500	9.6250	45.7500	26.0750	29.6500	6.0250	15.6500	
208.9499	104.8500	50.3000	38.9000	51.4750	25.6500	44.5250	44.1500	43.4750	39.7500	46.8000	43.0000	32.6000	39.6250	39.7750	46.1500	122.2750	38.5750	30.8250	34.9500	61.2250	46.4750	45.9500	33.2500	31.2250	
209.2900	90.2000	33.4500	26.3000	31.9500	-1.9500	27.8250	25.3000	20.2500	21.3250	27.6250	27.0250	12.0000	14.4000	22.5250	15.2250	111.5000	20.3250	9.7250	18.9500	42.8500	26.3500	37.4250	17.8750	18.0750	
209.6301	73.5000	17.1500	6.9750	42513.0000	-3.7250	3.9000	9.3000	45870.0000	3.8750	15.5250	9.5250	7.2000	0.9750	9.9250	-4.2750	92.3500	7.8750	-13.9250	2.8000	26.7750	11.6750	22.0500	-4.9250	6.9500	
209.9702	78.0250	15.5750	3.3000	26.0500	4.7000	3.8750	0.9500	8.7250	0.1750	11.4000	9.9750	20.1500	2.0250	5.6250	-7.9000	91.1000	9.2750	-9.7750	0.0750	26.3750	27729.0000	-2.7750	-7.7250	0.6500	
210.3102	77.6500	16.4750	0.2500	19.1500	-0.5750	6.3000	-3.5750	13.0750	3.8000	3.0500	6.4750	22.2500	5.7000	-0.5750	-7.0250	85.8500	6.4000	0.1000	-2.6500	23.9500	9.7250	-19.0500	-2.4250	-1.5000	
210.6503	77.5000	16.4500	-0.3250	13.1000	1.5250	3.2250	3.6500	16.5750	27454.0000	3.6750	-2.6000	15.6000	9.5750	-2.8000	45839.0000	69.6250	1.3000	-6.1250	-0.4500	20.2500	4.8750	-13.9500	1.3250	-0.8750	
210.9903	85.0750	19.3750	5.5750	16.3250	5.6000	1.1250	5.3250	11.0000	0.5000	7.2000	-5.5500	16.4250	2.1500	0.7500	13.8250	59.6500	3.1000	-6.8750	2.9250	19.3500	5.3000	-6.6500	2.0000	-1.3750	
211.3304	89.1500	24.3750	4.8250	20.3250	-0.4500	2.2750	0.5250	5.7250	3.4000	4.5500	-4.7750	17.1750	-4.1000	3.2250	7.0000	61.8000	2.8250	3.9000	6.4250	24.7000	5.0000	-2.2500	0.9250	-4.1250	
211.6704	91.0750	29.0750	-0.5000	23.1250	-0.2250	6.5500	0.5750	5.5500	3.3750	7.1250	-3.9250	3.1500	-4.1500	-3.3000	0.9250	63.3250	-3.8500	8.4750	12.5250	29.9000	2.3250	-2.1500	4.5250	-7.1750	
212.0104	94.0500	31.1000	-1.4000	22.1000	11.2250	7.9000	-2.2250	42491.0000	-0.0250	10.8000	-1.4750	0.2500	-4.5250	-8.4250	-1.4000	57.3500	-3.6000	-1.6750	12.8750	28.8500	0.4500	-8.4750	7.5500	-3.8000	
212.3504	102.4750	36.2000	-0.2000	22.4000	8.0250	7.8250	-11.3500	-5.0500	1.8750	8.3750	-2.3000	14.9000	-6.1500	-6.9000	1.5250	50.1750	3.3500	-14.9250	5.0500	30.0250	-0.3750	-12.7750	1.2250	3.1500	
212.6904	110.6000	39.0250	-0.6000	27.7500	-2.1250	5.1250	-11.3500	0.8250	6.0000	5.2750	-3.2000	15.1750	-3.3000	-8.4500	4.1000	60.2500	45839.0000	-9.4000	-4.8500	35.9750	0.3750	-10.0000	-6.6000	4.7000	
213.0304	106.2750	32.8250	-2.7500	29.4500	5.0750	-0.8750	-6.2750	45870.0000	-0.7000	6.4750	-1.0500	6.1000	-3.0250	-2.3500	1.2750	80.8750	9.2250	-4.2750	-8.1250	33.6500	-2.4750	-4.3000	-3.0250	2.8500	
213.3704	96.9750	29.6250	-5.0250	42519.0000	11.8000	1.1000	-5.0000	1.4000	-6.6250	15.1750	-4.2000	13.1750	-12.9500	27546.0000	-0.8250	83.0500	8.1750	-14.5750	-4.8750	22.6250	0.8250	1.9500	9.3000	7.1500	
213.7104	88.8000	25.5750	-6.6000	26.5500	9.4250	7.6250	-0.9250	-2.2500	-1.9000	16.1750	-8.1250	15.4250	-7.9500	0.6750	5.4500	72.3750	6.1250	-16.8750	-6.6500	17.9250	7.6750	4.4750	11.3750	9.6750	
214.0504	84.6250	17.2750	-14.7250	12.1000	-0.5250	8.1500	3.3750	1.0250	1.5500	3.9000	-1.8000	-0.7500	0.0000	-5.7250	7.0750	68.7000	4.5750	-14.5500	-16.1750	19.9750	-2.6250	-4.5000	-1.8250	-6.4250	
214.3903	93.3250	19.1000	-12.3250	5.6750	-13.1500	12.4500	12.9250	7.7750	4.9250	-4.3750	4.4500	-0.8750	-2.9750	-0.1500	2.4250	78.4000	9.2000	-6.5000	-15.4750	25.0250	-9.5000	-1.4750	-5.0000	-15.2500	
214.7303	125.6750	51.6000	24.4750	39.4000	5.9000	31.0750	34.9000	30.7750	33.4250	15.9000	19.3750	28.4000	18.2750	28.4750	24.0250	107.1250	36.6500	26.4500	13.1250	45.1000	18.7500	28.5750	19.1750	17.6500	
215.0702	150.3250	72.7750	45.8500	60.6250	29.0250	37.1250	37.8250	42.5000	54.6500	42.5750	31.2500	48.6500	30.6000	48.9250	40.8250	116.5000	46.9500	40.4000	27.0750	53.2500	42.5000	39.3000	35.1000	41.4250	
215.4101	136.1250	45.1500	21.4750	34.6750	17.2750	15.6750	7.9250	20.7750	35.0250	28.2500	16.0250	31.5250	5.8750	30.3750	19.4500	91.5500	14.0750	15.7500	6.9500	34.9500	20.9000	16.5750	22.9750	13.3500	
215.7501	121.8750	24.4000	1.4500	21.9250	7.2000	-0.9250	-13.1750	3.9750	13.0000	3.2000	2.3000	13.9500	-9.1750	15.1250	1.7750	80.4250	-5.3500	-0.8750	-1.8500	31.0000	-1.0000	-0.7250	17.0750	-7.6750	
216.0900	118.4500	28.4500	1.6500	26.8500	5.9750	1.1000	-11.1750	8.2250	-0.6500	3.4250	2.8250	13.4000	-13.0250	11.6500	-2.2000	77.4000	0.2000	-5.7750	2.2000	34.9250	-0.2500	-3.7250	13.9500	-7.7500	
216.4299	106.1750	33.0500	6.1250	25.8250	-0.5750	10.0000	-5.8500	14.7500	-1.3250	27576.0000	4.3750	14.3500	-14.1000	6.9500	-1.3500	69.6750	7.4500	-5.3000	0.7250	27.9750	-0.2250	1.6250	7.4750	-8.4250	
216.7698	98.1750	37.7500	9.0000	25.4250	-2.2750	16.0500	1.8000	15.6250	4.5750	4.2750	4.0250	15.7500	-5.9000	12.6000	5.4750	73.1250	10.2750	-0.8250	-6.4000	24.4750	1.9500	9.6500	8.9000	5.2750	
217.1097	101.8000	41.8250	6.0750	27.6000	-0.3500	16.2250	10.5250	9.5500	3.1250	42493.0000	5.9500	11.8750	-3.3750	15.2500	4.2750	75.8250	2.5750	-5.1250	-5.4250	27.5250	10.1000	7.8500	10.1500	27546.0000	
217.4495	112.8750	46.5750	7.7000	30.5250	1.2000	15.4000	16.4500	3.8000	2.3250	14.0500	10.2750	27546.0000	-3.8500	2.5500	3.3000	73.3250	-4.3000	-3.1500	5.1250	30.6500	11.6750	0.0250	10.5250	-5.9250	
217.7894	128.9000	52.4750	14.3000	25.4500	4.4250	15.3250	17.4750	7.3750	-1.1750	21.9250	11.4000	6.7000	4.5500	-5.4000	16.0000	71.3000	-4.8750	-1.3250	10.1000	23.8500	6.0750	-6.0250	5.6000	-0.8750	
218.1293	138.0000	52.4500	17.8000	17.8000	4.8500	14.8250	42501.0000	9.5750	6.2750	7.9000	6.6750	9.6500	12.3500	-2.9250	22.4750	63.5750	-0.7250	-7.3500	7.8500	14.8250	0.7500	-7.6000	-2.6500	4.9750	
218.4691	137.4000	50.9500	14.8250	11.9750	0.8500	42497.0000	12.7250	7.4750	10.9750	-9.7000	1.7250	14.1250	8.8250	1.3750	13.8250	55.4000	0.5250	-4.6000	0.2500	20.8250	-0.4000	5.7750	-1.6250	0.8750	
218.8090	132.2000	50.1000	5.4750	12.4750	-0.0250	0.0750	10.8500	12.4000	-5.2500	-6.0000	0.9500	18.5750	3.4000	1.0500	12.5750	61.9000	-2.1250	-2.1000	-3.1750	29.6500	2.5250	18.6000	2.9500	-1.0250	
219.1488	127.6250	46.7250	-0.9250	16.8250	5.1000	2.7250	-6.4250	16.5250	-11.5750	42498.0000	-2.5750	19.3500	6.1750	0.9000	17.3750	66.3500	0.6000	-1.2000	6.5250	30.0000	4.4000	14.1000	-0.7000	-6.6000	
219.4886	129.9750	53.4750	-2.5750	8.2750	4.1750	1.3250	-8.1000	20.0000	-8.7750	15.0000	-9.5250	19.7750	12.3250	6.4750	12.1250	59.5500	27546.0000	2.6500	17.2000	25.5500	5.6500	6.1250	-2.5500	-10.2750	
219.8284	128.5750	57.3750	0.3750	6.6750	2.1750	-3.2000	4.1250	22.7250	-4.1750	13.1750	-6.0750	19.7250	7.5500	0.0250	9.1250	60.9250	4.4750	0.6250	13.1250	18.8750	6.3250	1.1750	-4.6500	-2.6750	
220.1682	125.1250	45.2500	-0.2000	10.7750	-0.0500	-3.0250	4.1750	12.3750	6.6750	0.7000	0.4250	12.6250	-5.2500	-11.7500	8.6250	55.9750	-8.2000	-9.0750	-6.4250	15.9250	-3.9000	0.8500	-22.4250	-9.6250	
220.5080	139.2750	42.1250	45717.0000	12.8000	-9.0000	5.3250	45931.0000	11.1500	10.2250	-7.3750	3.0750	14.8000	-0.7500	-3.8250	7.6750	51.9250	-4.4250	-12.1000	-15.9500	27.1000	-12.0250	7.2250	-25.3750	-18.7000	
220.8478	170.3500	67.8250	33.2750	41.1500	13.2250	34.2250	36.2000	35.8000	24.9000	24.0000	23.0000	39.6750	27.4000	27.5500	23.1500	85.2750	24.1750	10.8500	17.2750	52.7000	17.7500	31.8250	10.6250	13.0500	
221.1876	173.7500	86.7500	51.4000	56.9500	39.4000	49.8500	41.5250	46.0750	35.3500	48.8500	36.7750	52.2500	41.0500	43.5750	34.4500	105.7250	37.8750	29.3750	44.2500	59.1000	39.7500	51.9750	29.8750	44.7250	
221.5274	143.7000	67.3000	31.3250	28.4000	18.6500	26.3750	15.4000	29.8250	10.4500	26.5750	20.6000	31.4500	22.2250	25.6750	20.2000	84.6250	19.4500	18.4750	21.6000	37.3250	13.1500	34.9000	11.3500	33.2750	
221.8671	136.8000	54.3250	14.1500	11.5250	1.8000	7.5500	8.5750	17.2750	-1.5500	27546.0000	9.5500	42501.0000	3.3750	13.2500	42497.0000	71.0000	3.0750	10.9250	0.7500	22.7500	-5.9750	11.8750	2.3500	14.3000	
222.2069	147.0250	51.7250	14.2750	42514.0000	8.1750	0.1500	14.3750	7.4750	3.8750	4.6250	9.8500	15.1750	1.2750	42499.0000	7.5750	64.7500	0.4250	9.4750	0.3750	22.0750	-5.7250	4.1500	45689.0000	3.8250	
222.5466	144.1500	41.1000	17.7750	29.5750	13.3000	-8.3250	12.0500	3.7750	0.9500	3.7750	10.4500	23.6000	7.1500	3.2000	42498.0000	63.9500	1.5250	2.5500	1.3500	24.4750	-1.2750	1.3000	3.4750	-1.4500	
222.8863	140.1000	47.8500	18.7000	20.1000	16.3750	-1.5250	11.7000	27729.0000	4.4500	-1.6250	8.8250	13.0000	6.9000	3.5750	11.4750	69.1000	4.0750	-0.4000	5.9750	30.3250	7.8000	7.5500	3.3750	42496.0000	
223.2261	150.4000	69.6000	12.0750	21.0250	9.9500	1.6500	8.8750	10.4000	4.3250	-5.8500	-1.2250	3.7000	2.4500	7.1000	15.3500	69.5000	45658.0000	0.0750	15.4250	34.0000	8.0000	25.0500	-2.9000	12.6250	
223.5658	162.5250	82.0750	3.3000	29.3250	-2.4500	-4.0750	5.6000	3.7750	-3.7500	3.1000	-4.0750	12.3000	2.9250	4.0250	13.0250	77.4500	-2.2500	0.4250	23.0250	25.6250	3.7000	28.4250	-4.7000	9.2750	
223.9055	159.1500	69.3500	-0.1500	25.0000	-7.7000	0.6750	2.8750	8.9750	-2.7500	12.8500	5.6500	20.5750	4.5750	0.0250	11.3000	82.0250	-2.7250	0.4000	20.5750	16.5750	3.9250	42503.0000	-7.4000	5.9250	
224.2452	152.3500	43.8500	-0.6500	23.0500	-7.7250	7.0250	3.4250	10.5500	5.5250	11.9750	9.0250	19.8000	2.8750	3.9750	16.1500	76.1500	-1.3750	3.7000	11.0000	19.3750	42493.0000	5.7750	-7.3750	5.2000	
224.5849	138.7500	30.7750	2.8750	30.1000	-7.1750	7.7750	4.1000	9.6750	5.8250	2.9750	6.4250	11.6750	-2.1000	5.0500	11.0750	71.0250	1.7750	-1.0000	4.1750	21.6500	1.5500	7.8250	-2.0500	5.9500	
